date,ticker,fcst_gfs_global,fcst_ecmwf_ifs025,fcst_icon_seamless,fcst_gem_seamless,fcst_jma_seamless,fcst_ncep_hrrr_conus
2024-09-01,KXHIGHCHI,72.5,70.6,73.5,73.6,70.2,71.1
2024-09-02,KXHIGHCHI,71.1,70.5,71.5,73.0,65.9,70.8
2024-09-03,KXHIGHCHI,72.9,72.1,74.6,73.6,66.9,72.0
2024-09-04,KXHIGHCHI,79.2,77.9,81.2,78.7,68.2,77.4
2024-09-05,KXHIGHCHI,86.4,86.5,86.1,88.5,76.1,87.7
2024-09-06,KXHIGHCHI,69.3,67.6,69.7,70.8,69.4,68.1
2024-09-07,KXHIGHCHI,61.7,60.2,63.0,64.0,59.8,62.4
2024-09-08,KXHIGHCHI,71.4,71.5,72.0,73.5,67.2,71.5
2024-09-09,KXHIGHCHI,79.2,79.7,80.3,81.1,71.6,79.9
2024-09-10,KXHIGHCHI,82.2,81.4,82.8,84.4,71.5,82.6
2024-09-11,KXHIGHCHI,84.6,82.9,85.9,81.7,73.4,79.9
2024-09-12,KXHIGHCHI,81.9,79.5,82.9,79.7,69.7,81.4
2024-09-13,KXHIGHCHI,79.9,77.9,80.3,78.9,69.9,79.3
2024-09-14,KXHIGHCHI,81.2,80.7,84.2,80.1,69.4,80.7
2024-09-15,KXHIGHCHI,82.8,82.1,85.7,80.8,69.6,81.3
2024-09-16,KXHIGHCHI,83.3,82.5,86.5,80.9,70.9,85.0
2024-09-17,KXHIGHCHI,77.2,78.1,81.2,77.8,67.4,78.4
2024-09-18,KXHIGHCHI,81.0,79.7,84.4,78.0,67.6,79.6
2024-09-19,KXHIGHCHI,85.3,84.4,87.5,81.9,71.0,84.3
2024-09-20,KXHIGHCHI,86.9,84.8,87.2,88.9,71.2,85.6
2024-09-21,KXHIGHCHI,86.6,84.2,90.4,83.3,70.3,81.0
2024-09-22,KXHIGHCHI,74.7,73.7,73.6,75.5,68.5,71.2
2024-09-23,KXHIGHCHI,65.9,64.2,66.1,67.6,60.9,64.4
2024-09-24,KXHIGHCHI,67.1,64.9,66.3,65.5,62.3,65.3
2024-09-25,KXHIGHCHI,71.6,71.9,74.6,72.4,63.5,71.5
2024-09-26,KXHIGHCHI,71.4,70.9,74.2,74.0,63.6,73.4
2024-09-27,KXHIGHCHI,70.9,67.6,71.4,71.0,65.1,70.4
2024-09-28,KXHIGHCHI,67.8,64.5,69.3,70.0,64.3,68.7
2024-09-29,KXHIGHCHI,71.1,68.0,71.3,71.6,62.8,69.4
2024-09-30,KXHIGHCHI,71.8,72.6,74.7,73.9,63.7,71.8
2024-10-01,KXHIGHCHI,67.8,67.0,67.0,68.2,63.9,67.0
2024-10-02,KXHIGHCHI,69.8,68.5,69.6,71.2,63.6,70.7
2024-10-03,KXHIGHCHI,75.2,72.0,75.3,74.0,62.9,73.7
2024-10-04,KXHIGHCHI,67.8,65.8,69.8,68.9,59.9,68.5
2024-10-05,KXHIGHCHI,81.3,79.4,80.8,81.2,68.5,81.6
2024-10-06,KXHIGHCHI,74.1,74.1,74.7,75.0,68.3,73.7
2024-10-07,KXHIGHCHI,66.2,64.6,65.9,67.3,59.1,66.4
2024-10-08,KXHIGHCHI,71.4,71.7,72.3,73.2,62.7,72.3
2024-10-09,KXHIGHCHI,64.6,64.3,66.2,66.0,57.6,65.4
2024-10-10,KXHIGHCHI,67.1,66.6,67.6,66.9,58.5,65.5
2024-10-11,KXHIGHCHI,80.1,80.9,82.5,80.1,68.8,81.4
2024-10-12,KXHIGHCHI,68.9,64.7,65.0,68.5,59.9,69.0
2024-10-13,KXHIGHCHI,64.2,63.6,65.7,66.8,57.5,65.1
2024-10-14,KXHIGHCHI,54.9,54.6,54.2,56.5,50.1,54.7
2024-10-15,KXHIGHCHI,48.4,46.9,47.2,47.7,49.2,45.8
2024-10-16,KXHIGHCHI,54.7,53.9,54.6,55.8,50.9,52.4
2024-10-17,KXHIGHCHI,62.6,61.1,62.7,62.8,56.6,62.7
2024-10-18,KXHIGHCHI,66.6,65.2,66.9,67.2,58.3,67.2
2024-10-19,KXHIGHCHI,69.8,68.7,70.8,71.5,59.8,70.0
2024-10-20,KXHIGHCHI,75.2,74.4,77.7,77.3,63.6,76.6
2024-10-21,KXHIGHCHI,77.6,76.4,80.0,80.5,63.8,79.6
2024-10-22,KXHIGHCHI,73.5,71.3,72.2,73.7,63.5,70.5
2024-10-23,KXHIGHCHI,66.2,62.5,61.5,66.8,60.0,61.8
2024-10-24,KXHIGHCHI,62.6,62.1,61.8,64.2,55.0,62.5
2024-10-25,KXHIGHCHI,64.2,63.3,63.7,66.3,54.9,63.1
2024-10-26,KXHIGHCHI,54.5,53.8,55.3,55.3,51.9,54.3
2024-10-27,KXHIGHCHI,58.0,56.4,57.6,56.5,52.7,56.0
2024-10-28,KXHIGHCHI,65.2,62.4,65.4,65.6,60.0,64.5
2024-10-29,KXHIGHCHI,78.7,78.0,81.4,81.1,66.3,79.8
2024-10-30,KXHIGHCHI,76.7,76.6,78.3,79.8,64.9,78.4
2024-10-31,KXHIGHCHI,70.4,70.3,69.5,70.4,63.3,68.3
2024-11-01,KXHIGHCHI,50.3,50.1,51.3,50.9,45.2,48.7
2024-11-02,KXHIGHCHI,56.3,53.7,55.1,54.6,50.0,54.1
2024-11-03,KXHIGHCHI,61.9,62.2,61.2,62.1,57.2,59.5
2024-11-04,KXHIGHCHI,66.4,65.9,67.3,69.1,60.0,66.0
2024-11-05,KXHIGHCHI,65.4,63.8,65.9,67.6,58.9,64.5
2024-11-06,KXHIGHCHI,59.6,57.1,59.6,58.3,57.3,57.7
2024-11-07,KXHIGHCHI,57.3,55.8,57.1,57.4,50.7,56.3
2024-11-08,KXHIGHCHI,59.8,58.4,61.1,60.1,51.5,62.4
2024-11-09,KXHIGHCHI,56.0,52.7,54.8,53.9,50.8,52.8
2024-11-10,KXHIGHCHI,62.0,59.8,61.1,61.7,54.2,60.0
2024-11-11,KXHIGHCHI,56.2,55.5,56.1,57.6,50.7,58.1
2024-11-12,KXHIGHCHI,47.9,45.6,46.9,48.4,46.1,47.1
2024-11-13,KXHIGHCHI,51.7,48.5,50.1,51.6,48.4,50.5
2024-11-14,KXHIGHCHI,53.4,53.1,51.1,56.0,48.2,52.8
2024-11-15,KXHIGHCHI,53.1,51.4,52.0,52.7,46.0,51.0
2024-11-16,KXHIGHCHI,53.0,49.2,50.8,51.7,47.6,49.8
2024-11-17,KXHIGHCHI,58.1,57.0,57.6,58.9,52.2,57.3
2024-11-18,KXHIGHCHI,57.2,56.1,56.1,56.5,52.2,54.8
2024-11-19,KXHIGHCHI,61.3,59.9,60.1,61.4,54.8,59.2
2024-11-20,KXHIGHCHI,50.3,46.1,47.7,48.2,47.5,46.9
2024-11-21,KXHIGHCHI,39.2,39.0,40.0,38.5,40.6,38.7
2024-11-22,KXHIGHCHI,45.2,45.0,46.8,44.9,43.8,45.5
